Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
2753958,2707626,2017-03-04,30,DELI,88.0,4,,,,,,,Guayaquil,Guayas,C,3,763.0,2017,3,9,1,Saturday
2020984,1994254,2016-01-28,14,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,33.21,Riobamba,Chimborazo,C,7,1275.0,2016,1,4,1,Thursday
2943344,2895230,2017-06-17,44,DAIRY,4390.0,32,,,,,,,Quito,Pichincha,A,5,5867.0,2017,6,24,2,Saturday
2863075,2814961,2017-05-03,41,POULTRY,208.482,0,,,,,,47.79,Machala,El Oro,D,4,1223.0,2017,5,18,2,Wednesday
2829480,2781534,2017-04-14,53,PRODUCE,2821.57,6,Holiday,Local,Libertad,Cantonizacion de Libertad,False,,Manta,Manabi,D,13,1292.0,2017,4,15,2,Friday
2558853,2514303,2016-11-14,7,AUTOMOTIVE,8.0,0,,,,,,43.29,Quito,Pichincha,D,8,1848.0,2016,11,46,4,Monday
2836787,2788673,2017-04-18,54,DAIRY,217.0,1,,,,,,52.46,El Carmen,Manabi,C,3,772.0,2017,4,16,2,Tuesday
2123346,2096616,2016-03-25,36,PLAYERS AND ELECTRONICS,6.0,0,Holiday,National,Ecuador,Viernes Santo,False,,Libertad,Guayas,E,10,1228.0,2016,3,12,1,Friday
1843665,1818717,2015-10-20,39,LINGERIE,1.0,0,,,,,,45.84,Cuenca,Azuay,B,6,1261.0,2015,10,43,4,Tuesday
2283597,2247957,2016-06-18,32,PRODUCE,169.496,2,,,,,,,Guayaquil,Guayas,C,3,684.0,2016,6,24,2,Saturday
1998447,1971717,2016-01-15,32,AUTOMOTIVE,1.0,0,,,,,,29.45,Guayaquil,Guayas,C,3,524.0,2016,1,2,1,Friday
2535453,2492685,2016-11-02,49,PRODUCE,9465.014,243,Holiday,National,Ecuador,Dia de Difuntos,False,45.32,Quito,Pichincha,A,11,3243.0,2016,11,44,4,Wednesday
1855944,1830996,2015-10-27,33,MEATS,239.342,0,,,,,,43.21,Quevedo,Los Rios,C,3,929.0,2015,10,44,4,Tuesday
2905713,2857599,2017-05-27,38,PRODUCE,2561.762,8,,,,,,,Loja,Loja,D,4,1956.0,2017,5,21,2,Saturday
2373020,2330252,2016-08-03,41,MAGAZINES,6.0,0,,,,,,40.8,Machala,El Oro,D,4,1090.0,2016,8,31,3,Wednesday
2616970,2572420,2016-12-17,37,BOOKS,2.0,0,,,,,,,Cuenca,Azuay,D,2,1773.0,2016,12,50,4,Saturday
1891169,1866221,2015-11-16,22,BREAD/BAKERY,125.0,0,,,,,,41.68,Puyo,Pastaza,C,7,667.0,2015,11,47,4,Monday
2075435,2048705,2016-02-27,41,SEAFOOD,7.0,0,,,,,,,Machala,El Oro,D,4,1067.0,2016,2,8,1,Saturday
1679194,1654246,2015-07-20,24,"LIQUOR,WINE,BEER",58.0,0,,,,,,50.11,Guayaquil,Guayas,D,1,2464.0,2015,7,30,3,Monday
2576403,2531853,2016-11-24,48,PLAYERS AND ELECTRONICS,12.0,0,,,,,,,Quito,Pichincha,A,14,2528.0,2016,11,47,4,Thursday
2675465,2629133,2017-01-19,28,MAGAZINES,2.0,0,,,,,,51.39,Guayaquil,Guayas,E,10,1099.0,2017,1,3,1,Thursday
2674377,2628045,2017-01-18,47,MEATS,792.437,0,,,,,,51.12,Quito,Pichincha,A,14,3533.0,2017,1,3,1,Wednesday
2046123,2019393,2016-02-11,2,MEATS,313.799,0,,,,,,26.19,Quito,Pichincha,D,13,1752.0,2016,2,6,1,Thursday
2658220,2611888,2017-01-09,44,BOOKS,3.0,0,,,,,,51.95,Quito,Pichincha,A,5,4115.0,2017,1,2,1,Monday
2246269,2210629,2016-05-28,35,PERSONAL CARE,82.0,8,,,,,,,Playas,Guayas,C,3,892.0,2016,5,21,2,Saturday
1786045,1761097,2015-09-18,22,LADIESWEAR,0.0,0,,,,,,44.71,Puyo,Pastaza,C,7,,2015,9,38,3,Friday
2580767,2536217,2016-11-27,21,BEAUTY,9.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1558.0,2016,11,47,4,Sunday
2818529,2772197,2017-04-09,41,SEAFOOD,15.662,0,,,,,,,Machala,El Oro,D,4,1284.0,2017,4,14,2,Sunday
2046854,2020124,2016-02-11,4,PREPARED FOODS,83.108,0,,,,,,26.19,Quito,Pichincha,D,9,1307.0,2016,2,6,1,Thursday
1766480,1741532,2015-09-07,23,MAGAZINES,3.0,0,,,,,,,Ambato,Tungurahua,D,9,1044.0,2015,9,37,3,Monday
2070623,2043893,2016-02-24,8,BREAD/BAKERY,755.225,0,,,,,,30.35,Quito,Pichincha,D,8,2688.0,2016,2,8,1,Wednesday
2613795,2569245,2016-12-15,47,PRODUCE,4763.746,11,,,,,,50.9,Quito,Pichincha,A,14,4254.0,2016,12,50,4,Thursday
1721185,1696237,2015-08-12,52,BOOKS,0.0,0,,,,,,43.22,Manta,Manabi,A,11,,2015,8,33,3,Wednesday
2140445,2113715,2016-04-04,16,SEAFOOD,0.0,0,,,,,,34.3,Santo Domingo,Santo Domingo de los Tsachilas,C,3,719.0,2016,4,14,2,Monday
2486509,2443741,2016-10-06,26,PERSONAL CARE,96.0,10,,,,,,50.44,Guayaquil,Guayas,D,10,416.0,2016,10,40,4,Thursday
2318762,2277776,2016-07-05,2,HOME APPLIANCES,0.0,0,,,,,,46.73,Quito,Pichincha,D,13,1780.0,2016,7,27,3,Tuesday
2718884,2672552,2017-02-12,46,HARDWARE,3.0,0,,,,,,,Quito,Pichincha,A,14,4173.0,2017,2,6,1,Sunday
2990303,2936843,2017-07-11,12,DAIRY,388.0,26,,,,,,45.06,Latacunga,Cotopaxi,C,15,1149.0,2017,7,28,3,Tuesday
1726554,1701606,2015-08-15,52,PLAYERS AND ELECTRONICS,0.0,0,Holiday,Local,Riobamba,Fundacion de Riobamba,False,,Manta,Manabi,A,11,,2015,8,33,3,Saturday
2145054,2118324,2016-04-06,45,LINGERIE,1.0,0,,,,,,37.74,Quito,Pichincha,A,11,3165.0,2016,4,14,2,Wednesday
2455389,2412621,2016-09-18,52,MEATS,0.0,0,,,,,,,Manta,Manabi,A,11,,2016,9,37,3,Sunday
1633344,1610678,2015-06-25,51,HARDWARE,1.0,0,Holiday,Local,Machala,Fundacion de Machala,False,59.59,Guayaquil,Guayas,A,17,1458.0,2015,6,26,2,Thursday
1795488,1770540,2015-09-23,37,MEATS,194.885,0,,,,,,44.53,Cuenca,Azuay,D,2,1487.0,2015,9,39,3,Wednesday
2278755,2243115,2016-06-15,47,CELEBRATION,7.0,0,,,,,,47.92,Quito,Pichincha,A,14,3549.0,2016,6,24,2,Wednesday
2341249,2300263,2016-07-17,5,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1183.0,2016,7,28,3,Sunday
1852471,1827523,2015-10-25,36,HOME AND KITCHEN II,28.0,0,,,,,,,Libertad,Guayas,E,10,1495.0,2015,10,43,4,Sunday
1742725,1717777,2015-08-24,7,POULTRY,649.458,0,Holiday,Local,Ambato,Fundacion de Ambato,False,38.22,Quito,Pichincha,D,8,1730.0,2015,8,35,3,Monday
2706951,2660619,2017-02-06,11,PLAYERS AND ELECTRONICS,14.0,0,,,,,,53.01,Cayambe,Pichincha,B,6,2457.0,2017,2,6,1,Monday
1585501,1565899,2015-05-31,45,HOME AND KITCHEN II,113.0,0,,,,,,,Quito,Pichincha,A,11,4868.0,2015,5,22,2,Sunday
2940267,2892153,2017-06-15,9,AUTOMOTIVE,17.0,0,,,,,,44.47,Quito,Pichincha,B,6,1872.0,2017,6,24,2,Thursday
2479811,2437043,2016-10-02,38,PET SUPPLIES,13.0,0,,,,,,,Loja,Loja,D,4,2138.0,2016,10,39,4,Sunday
1951313,1926365,2015-12-20,1,MAGAZINES,6.0,0,,,,,,,Quito,Pichincha,D,13,860.0,2015,12,51,4,Sunday
2848444,2800330,2017-04-25,31,HOME AND KITCHEN II,15.0,0,,,,,,49.22,Babahoyo,Los Rios,B,10,1300.0,2017,4,17,2,Tuesday
2081026,2054296,2016-03-01,49,GROCERY II,108.0,0,,,,,,34.39,Quito,Pichincha,A,11,2739.0,2016,3,9,1,Tuesday
2252241,2216601,2016-05-31,52,MEATS,0.0,0,,,,,,49.1,Manta,Manabi,A,11,,2016,5,22,2,Tuesday
2118147,2091417,2016-03-22,40,DELI,252.0,0,,,,,,41.45,Machala,El Oro,C,3,1440.0,2016,3,12,1,Tuesday
2901519,2853405,2017-05-25,20,PLAYERS AND ELECTRONICS,3.0,1,,,,,,48.57,Quito,Pichincha,B,6,1238.0,2017,5,21,2,Thursday
2250040,2214400,2016-05-30,41,BABY CARE,0.0,0,,,,,,,Machala,El Oro,D,4,1003.0,2016,5,22,2,Monday
2261982,2226342,2016-06-06,26,PRODUCE,406.601,1,,,,,,49.71,Guayaquil,Guayas,D,10,519.0,2016,6,23,2,Monday
2593056,2548506,2016-12-04,16,HOME AND KITCHEN I,25.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,877.0,2016,12,48,4,Sunday
2096853,2070123,2016-03-10,43,AUTOMOTIVE,11.0,0,,,,,,37.77,Esmeraldas,Esmeraldas,E,10,1278.0,2016,3,10,1,Thursday
1651595,1626647,2015-07-04,5,FROZEN FOODS,234.224,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1518.0,2015,7,27,3,Saturday
2155240,2128510,2016-04-12,31,EGGS,257.0,0,Holiday,Local,Cuenca,Fundacion de Cuenca,False,42.12,Babahoyo,Los Rios,B,10,1284.0,2016,4,15,2,Tuesday
2522939,2480171,2016-10-26,48,MAGAZINES,3.0,0,,,,,,48.75,Quito,Pichincha,A,14,2012.0,2016,10,43,4,Wednesday
2755542,2709210,2017-03-05,25,DELI,116.315,0,,,,,,,Salinas,Santa Elena,D,1,966.0,2017,3,9,1,Sunday
1617850,1598248,2015-06-18,52,PERSONAL CARE,0.0,0,,,,,,60.41,Manta,Manabi,A,11,,2015,6,25,2,Thursday
2687396,2641064,2017-01-26,13,DAIRY,232.0,13,,,,,,53.24,Latacunga,Cotopaxi,C,15,777.0,2017,1,4,1,Thursday
2821988,2775656,2017-04-11,39,PET SUPPLIES,6.0,0,,,,,,53.38,Cuenca,Azuay,B,6,1319.0,2017,4,15,2,Tuesday
2073725,2046995,2016-02-26,44,BREAD/BAKERY,1267.458,4,,,,,,31.65,Quito,Pichincha,A,5,4243.0,2016,2,8,1,Friday
2437804,2395036,2016-09-09,1,POULTRY,411.402,42,,,,,,45.88,Quito,Pichincha,D,13,1795.0,2016,9,36,3,Friday
2723205,2676873,2017-02-15,18,GROCERY I,2096.0,54,,,,,,53.11,Quito,Pichincha,B,16,1086.0,2017,2,7,1,Wednesday
2591233,2546683,2016-12-03,15,CLEANING,1193.0,22,,,,,,,Ibarra,Imbabura,C,15,1341.0,2016,12,48,4,Saturday
2200086,2169792,2016-05-05,4,DELI,167.459,1,Event,National,Ecuador,Terremoto Manabi+19,False,44.33,Quito,Pichincha,D,9,1347.0,2016,5,18,2,Thursday
2070553,2043823,2016-02-24,6,BABY CARE,0.0,0,,,,,,30.35,Quito,Pichincha,D,13,1631.0,2016,2,8,1,Wednesday
2713066,2666734,2017-02-09,33,BOOKS,0.0,0,,,,,,52.99,Quevedo,Los Rios,C,3,828.0,2017,2,6,1,Thursday
2195606,2165312,2016-05-03,14,HOME APPLIANCES,0.0,0,Event,National,Ecuador,Terremoto Manabi+17,False,43.65,Riobamba,Chimborazo,C,7,1402.0,2016,5,18,2,Tuesday
2081494,2054764,2016-03-02,12,LADIESWEAR,0.0,0,Holiday,Local,Manta,Fundacion de Manta,False,34.57,Latacunga,Cotopaxi,C,15,1253.0,2016,3,9,1,Wednesday
2633934,2587602,2016-12-27,13,CELEBRATION,6.0,0,,,,,,52.82,Latacunga,Cotopaxi,C,15,1026.0,2016,12,52,4,Tuesday
2300627,2261423,2016-06-26,10,SEAFOOD,3.0,0,,,,,,,Quito,Pichincha,C,15,820.0,2016,6,25,2,Sunday
1692684,1667736,2015-07-27,52,HOME AND KITCHEN I,0.0,0,,,,,,47.17,Manta,Manabi,A,11,,2015,7,31,3,Monday
2767386,2721054,2017-03-11,8,CELEBRATION,26.0,0,,,,,,,Quito,Pichincha,D,8,3046.0,2017,3,10,1,Saturday
3038276,2984816,2017-08-06,8,SEAFOOD,26.063,0,,,,,,,Quito,Pichincha,D,8,2650.0,2017,8,31,3,Sunday
1857840,1832892,2015-10-28,37,CELEBRATION,19.0,0,,,,,,45.93,Cuenca,Azuay,D,2,1432.0,2015,10,44,4,Wednesday
2509685,2466917,2016-10-19,27,BEAUTY,3.0,0,,,,,,51.59,Daule,Guayas,D,1,1458.0,2016,10,42,4,Wednesday
2527539,2484771,2016-10-29,28,BEVERAGES,2508.0,56,,,,,,,Guayaquil,Guayas,E,10,1192.0,2016,10,43,4,Saturday
1926877,1901929,2015-12-06,24,CLEANING,1346.0,3,Holiday,Local,Quito,Fundacion de Quito,False,,Guayaquil,Guayas,D,1,2074.0,2015,12,49,4,Sunday
3029681,2976221,2017-08-02,17,HOME APPLIANCES,0.0,0,,,,,,49.6,Quito,Pichincha,C,12,1393.0,2017,8,31,3,Wednesday
2958460,2908931,2017-06-25,29,HARDWARE,4.0,0,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,,Guayaquil,Guayas,E,10,1386.0,2017,6,25,2,Sunday
2842499,2794385,2017-04-22,15,FROZEN FOODS,67.0,13,,,,,,,Ibarra,Imbabura,C,15,1356.0,2017,4,16,2,Saturday
2337601,2296615,2016-07-15,48,GROCERY II,13.0,0,,,,,,45.93,Quito,Pichincha,A,14,2513.0,2016,7,28,3,Friday
2391267,2348499,2016-08-13,53,LINGERIE,8.0,0,,,,,,,Manta,Manabi,D,13,1504.0,2016,8,32,3,Saturday
2814959,2768627,2017-04-07,41,PET SUPPLIES,3.0,0,,,,,,52.25,Machala,El Oro,D,4,1098.0,2017,4,14,2,Friday
2492909,2450141,2016-10-09,6,MAGAZINES,12.0,0,Holiday,National,Ecuador,Independencia de Guayaquil,False,,Quito,Pichincha,D,13,2171.0,2016,10,40,4,Sunday
1626632,1607030,2015-06-23,49,PREPARED FOODS,233.429,0,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,61.05,Quito,Pichincha,A,11,2447.0,2015,6,26,2,Tuesday
2400731,2357963,2016-08-19,2,HARDWARE,3.0,0,,,,,,48.48,Quito,Pichincha,D,13,1856.0,2016,8,33,3,Friday
2699196,2652864,2017-02-01,43,PLAYERS AND ELECTRONICS,6.0,0,,,,,,53.9,Esmeraldas,Esmeraldas,E,10,1366.0,2017,2,5,1,Wednesday
2141190,2114460,2016-04-04,37,HOME CARE,298.0,1,,,,,,34.3,Cuenca,Azuay,D,2,1454.0,2016,4,14,2,Monday
2249318,2213678,2016-05-30,21,BREAD/BAKERY,423.0,13,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,B,6,925.0,2016,5,22,2,Monday
1707862,1682914,2015-08-05,29,GROCERY II,5.0,0,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,45.13,Guayaquil,Guayas,E,10,914.0,2015,8,32,3,Wednesday
2093225,2066495,2016-03-08,41,BEAUTY,1.0,0,,,,,,36.67,Machala,El Oro,D,4,982.0,2016,3,10,1,Tuesday
2661808,2615476,2017-01-11,44,POULTRY,1263.593,1,,,,,,52.19,Quito,Pichincha,A,5,4271.0,2017,1,2,1,Wednesday
3019772,2966312,2017-07-27,39,DAIRY,503.0,5,,,,,,49.05,Cuenca,Azuay,B,6,1360.0,2017,7,30,3,Thursday
2682348,2636016,2017-01-23,21,DELI,368.299,12,,,,,,52.77,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1038.0,2017,1,4,1,Monday
2072112,2045382,2016-02-25,49,DELI,254.772,1,,,,,,31.4,Quito,Pichincha,A,11,2334.0,2016,2,8,1,Thursday
2555429,2510879,2016-11-13,10,DAIRY,482.0,12,,,,,,,Quito,Pichincha,C,15,881.0,2016,11,45,4,Sunday
2859389,2811275,2017-05-01,39,BREAD/BAKERY,1002.0,7,Holiday,National,Ecuador,Dia del Trabajo,False,48.83,Cuenca,Azuay,B,6,1559.0,2017,5,18,2,Monday
1553680,1534078,2015-05-13,52,CLEANING,0.0,0,,,,,,60.5,Manta,Manabi,A,11,,2015,5,20,2,Wednesday
2597629,2553079,2016-12-06,44,BABY CARE,0.0,0,Holiday,Local,Quito,Fundacion de Quito,False,50.95,Quito,Pichincha,A,5,5167.0,2016,12,49,4,Tuesday
1691459,1666511,2015-07-27,19,FROZEN FOODS,55.0,0,,,,,,47.17,Guaranda,Bolivar,C,15,1351.0,2015,7,31,3,Monday
1648784,1624510,2015-07-03,4,LADIESWEAR,17.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Quito,Pichincha,D,9,1637.0,2015,7,27,3,Friday
2959663,2909332,2017-06-25,4,LADIESWEAR,60.0,0,Holiday,Local,Latacunga,Cantonizacion de Latacunga,False,,Quito,Pichincha,D,9,1633.0,2017,6,25,2,Sunday
2741985,2695653,2017-02-25,44,HOME AND KITCHEN I,107.0,8,,,,,,,Quito,Pichincha,A,5,4619.0,2017,2,8,1,Saturday
1908582,1883634,2015-11-26,10,PLAYERS AND ELECTRONICS,1.0,0,,,,,,,Quito,Pichincha,C,15,791.0,2015,11,48,4,Thursday
2444387,2401619,2016-09-12,44,FROZEN FOODS,390.677,0,,,,,,46.28,Quito,Pichincha,A,5,3844.0,2016,9,37,3,Monday
2688048,2641716,2017-01-26,31,AUTOMOTIVE,3.0,0,,,,,,53.24,Babahoyo,Los Rios,B,10,1339.0,2017,1,4,1,Thursday
2911940,2863826,2017-05-31,13,LAWN AND GARDEN,0.0,0,,,,,,48.29,Latacunga,Cotopaxi,C,15,926.0,2017,5,22,2,Wednesday
1701546,1676598,2015-08-01,51,AUTOMOTIVE,12.0,0,,,,,,,Guayaquil,Guayas,A,17,2146.0,2015,8,31,3,Saturday
2227851,2192211,2016-05-18,19,LINGERIE,5.0,0,,,,,,48.12,Guaranda,Bolivar,C,15,1120.0,2016,5,20,2,Wednesday
1654302,1629354,2015-07-06,26,GROCERY I,1564.0,12,,,,,,52.48,Guayaquil,Guayas,D,10,514.0,2015,7,28,3,Monday
2682343,2636011,2017-01-23,21,BOOKS,0.0,0,,,,,,52.77,Santo Domingo,Santo Domingo de los Tsachilas,B,6,1038.0,2017,1,4,1,Monday
2584524,2539974,2016-11-29,26,PRODUCE,313.545,3,,,,,,45.29,Guayaquil,Guayas,D,10,454.0,2016,11,48,4,Tuesday
1713925,1688977,2015-08-08,49,BOOKS,0.0,0,,,,,,,Quito,Pichincha,A,11,2992.0,2015,8,32,3,Saturday
2448639,2405871,2016-09-15,14,CELEBRATION,10.0,0,,,,,,43.85,Riobamba,Chimborazo,C,7,1336.0,2016,9,37,3,Thursday
2910352,2862238,2017-05-30,19,HOME AND KITCHEN II,11.0,0,,,,,,49.63,Guaranda,Bolivar,C,15,1219.0,2017,5,22,2,Tuesday
1847659,1822711,2015-10-22,50,"LIQUOR,WINE,BEER",90.0,0,,,,,,44.9,Ambato,Tungurahua,A,14,1921.0,2015,10,43,4,Thursday
2398022,2355254,2016-08-17,43,FROZEN FOODS,47.981,0,,,,,,46.81,Esmeraldas,Esmeraldas,E,10,1043.0,2016,8,33,3,Wednesday
2139587,2112857,2016-04-03,41,SEAFOOD,11.0,0,,,,,,,Machala,El Oro,D,4,1358.0,2016,4,13,2,Sunday
1574218,1554616,2015-05-25,29,LADIESWEAR,0.0,0,,,,,,,Guayaquil,Guayas,E,10,941.0,2015,5,22,2,Monday
1653328,1628380,2015-07-05,48,POULTRY,1834.264,1,,,,,,,Quito,Pichincha,A,14,4493.0,2015,7,27,3,Sunday
2672122,2625790,2017-01-17,34,GROCERY II,8.0,0,,,,,,52.45,Guayaquil,Guayas,B,6,2168.0,2017,1,3,1,Tuesday
1869892,1844944,2015-11-04,25,GROCERY II,12.0,0,,,,,,46.32,Salinas,Santa Elena,D,1,753.0,2015,11,45,4,Wednesday
2363236,2320468,2016-07-29,18,CLEANING,329.0,16,,,,,,41.54,Quito,Pichincha,B,16,1076.0,2016,7,30,3,Friday
2101029,2074299,2016-03-13,10,HOME CARE,216.0,0,,,,,,,Quito,Pichincha,C,15,897.0,2016,3,10,1,Sunday
2681540,2635208,2017-01-22,48,PET SUPPLIES,48.0,0,,,,,,,Quito,Pichincha,A,14,4221.0,2017,1,3,1,Sunday
2724179,2677847,2017-02-15,44,PREPARED FOODS,492.39,2,,,,,,53.11,Quito,Pichincha,A,5,3840.0,2017,2,7,1,Wednesday
2268355,2232715,2016-06-09,6,BABY CARE,0.0,0,,,,,,50.52,Quito,Pichincha,D,13,1519.0,2016,6,23,2,Thursday
2430853,2388085,2016-09-05,15,CLEANING,1267.0,17,,,,,,,Ibarra,Imbabura,C,15,1489.0,2016,9,36,3,Monday
2515776,2473008,2016-10-22,47,LINGERIE,2.0,0,,,,,,,Quito,Pichincha,A,14,4350.0,2016,10,42,4,Saturday
2657890,2611558,2017-01-09,35,BOOKS,0.0,0,,,,,,51.95,Playas,Guayas,C,3,620.0,2017,1,2,1,Monday
2181673,2153161,2016-04-26,23,EGGS,50.0,0,Event,National,Ecuador,Terremoto Manabi+10,False,42.52,Ambato,Tungurahua,D,9,941.0,2016,4,17,2,Tuesday
1835375,1810427,2015-10-15,7,HARDWARE,3.0,0,,,,,,46.38,Quito,Pichincha,D,8,1643.0,2015,10,42,4,Thursday
2498085,2455317,2016-10-12,50,HOME CARE,330.0,6,,,,,,50.14,Ambato,Tungurahua,A,14,1985.0,2016,10,41,4,Wednesday
1710996,1686048,2015-08-07,17,GROCERY I,2992.0,1,,,,,,43.87,Quito,Pichincha,C,12,1177.0,2015,8,32,3,Friday
2786594,2740262,2017-03-22,46,DAIRY,1212.0,53,,,,,,47.29,Quito,Pichincha,A,14,2975.0,2017,3,12,1,Wednesday
2571342,2526792,2016-11-21,7,HOME AND KITCHEN I,0.0,0,,,,,,47.48,Quito,Pichincha,D,8,1915.0,2016,11,47,4,Monday
2153069,2126339,2016-04-11,20,HOME APPLIANCES,0.0,0,,,,,,40.46,Quito,Pichincha,B,6,1216.0,2016,4,15,2,Monday
2434961,2392193,2016-09-07,3,MAGAZINES,15.0,0,,,,,,45.47,Quito,Pichincha,D,8,3110.0,2016,9,36,3,Wednesday
2688800,2642468,2017-01-26,51,PET SUPPLIES,19.0,0,,,,,,53.24,Guayaquil,Guayas,A,17,1350.0,2017,1,4,1,Thursday
1930838,1905890,2015-12-08,35,DAIRY,240.0,0,Holiday,Local,Loja,Fundacion de Loja,False,37.46,Playas,Guayas,C,3,638.0,2015,12,50,4,Tuesday
2053599,2026869,2016-02-15,3,DELI,417.078,2,,,,,,,Quito,Pichincha,D,8,3081.0,2016,2,7,1,Monday
2212612,2178754,2016-05-10,40,POULTRY,179.968,0,Event,National,Ecuador,Terremoto Manabi+24,False,44.68,Machala,El Oro,C,3,1537.0,2016,5,19,2,Tuesday
2105709,2078979,2016-03-15,41,GROCERY I,2676.0,20,,,,,,36.32,Machala,El Oro,D,4,942.0,2016,3,11,1,Tuesday
1851876,1826928,2015-10-25,2,HOME AND KITCHEN I,26.0,0,,,,,,,Quito,Pichincha,D,13,2039.0,2015,10,43,4,Sunday
1788020,1763072,2015-09-19,28,HARDWARE,2.0,0,,,,,,,Guayaquil,Guayas,E,10,1353.0,2015,9,38,3,Saturday
1960165,1933435,2015-12-23,8,SCHOOL AND OFFICE SUPPLIES,0.0,0,Additional,National,Ecuador,Navidad-2,False,36.76,Quito,Pichincha,D,8,5087.0,2015,12,52,4,Wednesday
2115705,2088975,2016-03-21,22,DELI,126.0,0,,,,,,39.91,Puyo,Pastaza,C,7,770.0,2016,3,12,1,Monday
2995907,2942447,2017-07-14,2,BEAUTY,6.0,0,,,,,,46.53,Quito,Pichincha,D,13,1857.0,2017,7,28,3,Friday
2288081,2252441,2016-06-20,9,PET SUPPLIES,4.0,0,,,,,,49.4,Quito,Pichincha,B,6,1921.0,2016,6,25,2,Monday
1744159,1719211,2015-08-25,47,EGGS,238.0,1,,,,,,39.15,Quito,Pichincha,A,14,3304.0,2015,8,35,3,Tuesday
1879675,1854727,2015-11-09,49,POULTRY,955.81903,0,,,,,,43.87,Quito,Pichincha,A,11,2621.0,2015,11,46,4,Monday
1702397,1677449,2015-08-02,25,PET SUPPLIES,5.0,0,,,,,,,Salinas,Santa Elena,D,1,881.0,2015,8,31,3,Sunday
2752503,2706171,2017-03-03,4,CELEBRATION,7.0,0,,,,,,53.33,Quito,Pichincha,D,9,1493.0,2017,3,9,1,Friday
1738886,1713938,2015-08-22,49,HOME APPLIANCES,0.0,0,,,,,,,Quito,Pichincha,A,11,3244.0,2015,8,34,3,Saturday
2606237,2561687,2016-12-11,35,PREPARED FOODS,18.0,1,,,,,,,Playas,Guayas,C,3,729.0,2016,12,49,4,Sunday
2707475,2661143,2017-02-06,26,MAGAZINES,0.0,0,,,,,,53.01,Guayaquil,Guayas,D,10,481.0,2017,2,6,1,Monday
2812173,2765841,2017-04-06,14,GROCERY I,2510.0,48,,,,,,51.69,Riobamba,Chimborazo,C,7,1226.0,2017,4,14,2,Thursday
2470540,2427772,2016-09-27,28,POULTRY,192.189,0,,,,,,44.65,Guayaquil,Guayas,E,10,1093.0,2016,9,39,3,Tuesday
2202574,2172269,2016-05-07,1,FROZEN FOODS,130.0,1,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,D,13,1486.0,2016,5,18,2,Saturday
2821856,2775524,2017-04-11,35,PET SUPPLIES,0.0,0,,,,,,53.38,Playas,Guayas,C,3,680.0,2017,4,15,2,Tuesday
2682695,2636363,2017-01-23,30,PET SUPPLIES,5.0,0,,,,,,52.77,Guayaquil,Guayas,C,3,766.0,2017,1,4,1,Monday
2841675,2793561,2017-04-21,41,GROCERY I,2341.0,72,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,49.64,Machala,El Oro,D,4,971.0,2017,4,16,2,Friday
2147530,2120800,2016-04-08,15,"LIQUOR,WINE,BEER",50.0,0,,,,,,39.74,Ibarra,Imbabura,C,15,1327.0,2016,4,14,2,Friday
2788310,2741978,2017-03-23,44,DAIRY,2138.0,28,,,,,,47.0,Quito,Pichincha,A,5,3714.0,2017,3,12,1,Thursday
1904946,1879998,2015-11-23,9,LINGERIE,9.0,0,,,,,,39.27,Quito,Pichincha,B,6,1708.0,2015,11,48,4,Monday
2375414,2332646,2016-08-05,1,DAIRY,770.0,5,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,41.83,Quito,Pichincha,D,13,1814.0,2016,8,31,3,Friday
1724278,1699330,2015-08-14,39,POULTRY,175.13,22,,,,,,42.45,Cuenca,Azuay,B,6,1317.0,2015,8,33,3,Friday
2742728,2696396,2017-02-26,15,SEAFOOD,6.0,0,,,,,,,Ibarra,Imbabura,C,15,931.0,2017,2,8,1,Sunday
1604726,1585124,2015-06-11,35,BEAUTY,0.0,0,,,,,,60.74,Playas,Guayas,C,3,631.0,2015,6,24,2,Thursday
1888312,1863364,2015-11-14,41,LADIESWEAR,9.0,0,,,,,,,Machala,El Oro,D,4,1209.0,2015,11,46,4,Saturday
1998050,1971320,2016-01-15,20,SEAFOOD,2.326,0,,,,,,29.45,Quito,Pichincha,B,6,1272.0,2016,1,2,1,Friday
